kitchen:corner,1341739139,0
kitchen:corner,1341739265,1
kitchen:corner,1341739265,1
kitchen:corner,1341739319,0
kitchen:corner,1341739319,0
kitchen:corner,1341739354,1
kitchen:corner,1341739354,1
kitchen:corner,1341739383,0
kitchen:corner,1341739383,0
kitchen:corner,1341739507,1
kitchen:corner,1341739507,1
kitchen:corner,1341739507,1
kitchen:corner,1341739562,0
kitchen:corner,1341739562,0
kitchen:corner,1341739918,1
kitchen:corner,1341739918,1
kitchen:corner,1341739949,0
kitchen:corner,1341739949,0
kitchen:corner,1341739965,1
kitchen:corner,1341739965,1
kitchen:corner,1341739995,0
kitchen:corner,1341739995,0
kitchen:corner,1341739999,1
kitchen:corner,1341739999,1
kitchen:corner,1341740030,0
kitchen:corner,1341740030,0
kitchen:corner,1341740061,1
kitchen:corner,1341740061,1
kitchen:corner,1341740105,0
kitchen:corner,1341740106,0
kitchen:corner,1341740150,1
kitchen:corner,1341740150,1
kitchen:corner,1341740180,0
kitchen:corner,1341740180,0
kitchen:corner,1341740180,1
kitchen:corner,1341740222,1
kitchen:corner,1341740222,1
kitchen:corner,1341740251,0
kitchen:corner,1341740251,0
kitchen:corner,1341740265,1
kitchen:corner,1341740265,1
kitchen:corner,1341740294,0
kitchen:corner,1341740294,0
kitchen:corner,1341740401,1
kitchen:corner,1341740401,1
kitchen:corner,1341740437,0
kitchen:corner,1341740437,0
kitchen:corner,1341740448,1
kitchen:corner,1341740448,1
kitchen:corner,1341740477,0
kitchen:corner,1341740478,0
kitchen:corner,1341740480,1
kitchen:corner,1341740481,1
kitchen:corner,1341740520,0
kitchen:corner,1341740520,0
kitchen:corner,1341740734,1
kitchen:corner,1341740734,1
kitchen:corner,1341740763,0
kitchen:corner,1341740764,0
kitchen:corner,1341740870,1
kitchen:corner,1341740870,1
kitchen:corner,1341740899,0
kitchen:corner,1341740899,0
kitchen:corner,1341740918,1
kitchen:corner,1341740918,1
kitchen:corner,1341740952,0
kitchen:corner,1341740953,0
kitchen:corner,1341741010,1
kitchen:corner,1341741010,1
kitchen:corner,1341741039,0
kitchen:corner,1341741181,1
kitchen:corner,1341741181,1
kitchen:corner,1341741216,0
kitchen:corner,1341741216,0
kitchen:corner,1341741348,1
kitchen:corner,1341741349,1
kitchen:corner,1341741383,0
kitchen:corner,1341741383,0
kitchen:corner,1341741404,1
kitchen:corner,1341741404,1
kitchen:corner,1341741435,0
kitchen:corner,1341741436,0
kitchen:corner,1341741585,1
kitchen:corner,1341741585,1
kitchen:corner,1341741614,0
kitchen:corner,1341741615,0
kitchen:corner,1341741727,1
kitchen:corner,1341741756,0
kitchen:corner,1341741757,0
kitchen:corner,1341741851,1
kitchen:corner,1341741851,1
master:corner,1341741899,1
kitchen:corner,1341741916,0
kitchen:corner,1341741916,0
master:corner,1341741928,0
master:corner,1341741928,0
kitchen:corner,1341741977,1
kitchen:corner,1341741977,1
kitchen:corner,1341742007,0
kitchen:corner,1341742007,0
kitchen:corner,1341742079,1
kitchen:corner,1341742133,0
kitchen:corner,1341742134,0
kitchen:corner,1341742136,1
kitchen:corner,1341742136,1
kitchen:corner,1341742196,0
kitchen:corner,1341742196,0
kitchen:corner,1341742305,1
kitchen:corner,1341742334,0
kitchen:corner,1341742334,0
kitchen:corner,1341742376,1
kitchen:corner,1341742377,1
kitchen:corner,1341742406,0
kitchen:corner,1341742406,0
kitchen:corner,1341742417,1
kitchen:corner,1341742417,1
kitchen:corner,1341742447,0
kitchen:corner,1341742447,0
kitchen:corner,1341742529,1
kitchen:corner,1341742529,1
kitchen:corner,1341742568,0
kitchen:corner,1341742569,0
kitchen:corner,1341742619,1
kitchen:corner,1341742619,1
kitchen:corner,1341742663,0
kitchen:corner,1341742664,0
kitchen:corner,1341742678,1
kitchen:corner,1341742678,1
kitchen:corner,1341742708,0
kitchen:corner,1341742708,0
kitchen:corner,1341742812,1
kitchen:corner,1341742812,1
kitchen:corner,1341742813,1
kitchen:corner,1341742848,0
kitchen:corner,1341742848,0
kitchen:corner,1341742979,1
kitchen:corner,1341742980,1
kitchen:corner,1341743009,0
kitchen:corner,1341743078,1
kitchen:corner,1341743078,1
kitchen:corner,1341743108,0
kitchen:corner,1341743108,0
kitchen:corner,1341743121,1
kitchen:corner,1341743122,1
kitchen:corner,1341743151,0
kitchen:corner,1341743151,0
kitchen:corner,1341743161,1
kitchen:corner,1341743161,1
kitchen:corner,1341743190,0
kitchen:corner,1341743190,0
kitchen:corner,1341743288,1
kitchen:corner,1341743288,1
kitchen:corner,1341743317,0
kitchen:corner,1341743318,0
kitchen:corner,1341743318,1
kitchen:corner,1341743427,1
kitchen:corner,1341743427,1
kitchen:corner,1341743456,0
kitchen:corner,1341743614,1
kitchen:corner,1341743614,1
kitchen:corner,1341743644,0
kitchen:corner,1341743644,0
kitchen:corner,1341743653,1
kitchen:corner,1341743654,1
kitchen:corner,1341743683,0
kitchen:corner,1341743683,0
kitchen:corner,1341743713,1
kitchen:corner,1341743713,1
kitchen:corner,1341743743,0
kitchen:corner,1341743743,0
kitchen:corner,1341743828,1
kitchen:corner,1341743858,0
kitchen:corner,1341743858,0
bedroom:corner,1341743955,1
bedroom:corner,1341743985,0
bedroom:corner,1341743985,0
kitchen:corner,1341743988,1
kitchen:corner,1341743988,1
kitchen:corner,1341744017,0
kitchen:corner,1341744017,0
kitchen:corner,1341744018,1
kitchen:corner,1341744028,1
kitchen:corner,1341744028,1
bedroom:corner,1341744046,1
bedroom:corner,1341744047,1
kitchen:corner,1341744057,0
bedroom:corner,1341744076,0
bedroom:corner,1341744076,0
master:corner,1341744092,1
master:corner,1341744092,1
bedroom:corner,1341744100,1
bedroom:corner,1341744101,1
kitchen:corner,1341744137,1
kitchen:corner,1341744137,1
bedroom:corner,1341744140,0
bedroom:corner,1341744140,0
master:corner,1341744146,0
master:corner,1341744146,0
kitchen:corner,1341744192,0
kitchen:corner,1341744192,0
kitchen:corner,1341744235,1
kitchen:corner,1341744236,1
kitchen:corner,1341744265,0
kitchen:corner,1341744265,0
kitchen:corner,1341744303,1
kitchen:corner,1341744303,1
kitchen:corner,1341744332,0
kitchen:corner,1341744332,0
master:corner,1341744334,1
master:corner,1341744334,1
master:corner,1341744373,0
master:corner,1341744374,0
kitchen:corner,1341744389,1
kitchen:corner,1341744390,1
kitchen:corner,1341744419,0
kitchen:corner,1341744419,0
kitchen:corner,1341744541,1
kitchen:corner,1341744541,1
kitchen:corner,1341744570,0
kitchen:corner,1341744570,0
kitchen:corner,1341744659,1
kitchen:corner,1341744660,1
kitchen:corner,1341744689,0
kitchen:corner,1341744689,0
kitchen:corner,1341744727,1
kitchen:corner,1341744727,1
kitchen:corner,1341744756,0
kitchen:corner,1341744756,0
kitchen:corner,1341744817,1
kitchen:corner,1341744817,1
kitchen:corner,1341744818,1
kitchen:corner,1341744852,0
kitchen:corner,1341744853,0
master:corner,1341745079,1
master:corner,1341745079,1
kitchen:corner,1341745085,1
kitchen:corner,1341745085,1
kitchen:corner,1341745114,0
kitchen:corner,1341745114,0
kitchen:corner,1341745131,1
kitchen:corner,1341745131,1
master:corner,1341745149,0
master:corner,1341745149,0
bedroom:corner,1341745158,1
bedroom:corner,1341745158,1
kitchen:corner,1341745160,0
kitchen:corner,1341745160,0
kitchen:corner,1341745187,1
kitchen:corner,1341745216,0
kitchen:corner,1341745216,0
kitchen:corner,1341745217,1
kitchen:corner,1341745230,1
kitchen:corner,1341745230,1
kitchen:corner,1341745275,0
kitchen:corner,1341745275,0
kitchen:corner,1341745280,1
kitchen:corner,1341745280,1
kitchen:corner,1341745281,1
kitchen:corner,1341745316,0
kitchen:corner,1341745316,0
master:corner,1341745351,1
master:corner,1341745351,1
bedroom:corner,1341745375,0
bedroom:corner,1341745375,0
kitchen:corner,1341745392,1
kitchen:corner,1341745392,1
kitchen:corner,1341745437,0
kitchen:corner,1341745437,0
kitchen:corner,1341745462,1
kitchen:corner,1341745462,1
kitchen:corner,1341745491,0
kitchen:corner,1341745492,0
kitchen:corner,1341745505,1
kitchen:corner,1341745505,1
master:corner,1341745510,0
master:corner,1341745511,0
master:corner,1341745534,1
master:corner,1341745534,1
kitchen:corner,1341745534,0
kitchen:corner,1341745535,0
bedroom:corner,1341745558,1
bedroom:corner,1341745558,1
bedroom:corner,1341745613,0
bedroom:corner,1341745613,0
master:corner,1341745638,0
master:corner,1341745639,0
livingroom:corner,1341745655,1
kitchen:corner,1341745661,1
kitchen:corner,1341745661,1
kitchen:corner,1341745690,0
kitchen:corner,1341745690,0
kitchen:corner,1341745724,1
kitchen:corner,1341745725,1
livingroom:corner,1341745744,0
livingroom:corner,1341745744,0
livingroom:corner,1341745756,1
livingroom:corner,1341745756,1
livingroom:corner,1341745757,1
kitchen:corner,1341745774,0
kitchen:corner,1341745774,0
kitchen:corner,1341745780,1
kitchen:corner,1341745780,1
livingroom:corner,1341745791,0
livingroom:corner,1341745791,0
livingroom:corner,1341745959,1
livingroom:corner,1341745959,1
kitchen:corner,1341745970,0
kitchen:corner,1341745970,0
kitchen:corner,1341746005,1
kitchen:corner,1341746005,1
livingroom:corner,1341746008,0
livingroom:corner,1341746008,0
kitchen:corner,1341746106,0
kitchen:corner,1341746107,0
guest:corner,1341746107,1
livingroom:corner,1341746134,1
livingroom:corner,1341746134,1
guest:corner,1341746136,0
guest:corner,1341746137,0
livingroom:corner,1341746163,0
livingroom:corner,1341746164,0
kitchen:corner,1341746184,1
kitchen:corner,1341746184,1
livingroom:corner,1341746207,1
livingroom:corner,1341746207,1
livingroom:corner,1341746237,0
livingroom:corner,1341746237,0
livingroom:corner,1341746262,1
livingroom:corner,1341746262,1
kitchen:corner,1341746283,0
kitchen:corner,1341746283,0
livingroom:corner,1341746291,0
livingroom:corner,1341746292,0
kitchen:corner,1341746362,1
kitchen:corner,1341746362,1
kitchen:corner,1341746427,0
kitchen:corner,1341746427,0
kitchen:corner,1341746467,1
kitchen:corner,1341746467,1
kitchen:corner,1341746496,0
kitchen:corner,1341746496,0
kitchen:corner,1341746516,1
kitchen:corner,1341746516,1
kitchen:corner,1341746548,0
kitchen:corner,1341746548,0
kitchen:corner,1341746550,1
kitchen:corner,1341746551,1
kitchen:corner,1341746580,0
kitchen:corner,1341746580,0
livingroom:corner,1341746584,1
livingroom:corner,1341746584,1
kitchen:corner,1341746609,1
kitchen:corner,1341746610,1
livingroom:corner,1341746614,0
livingroom:corner,1341746614,0
kitchen:corner,1341746659,0
kitchen:corner,1341746659,0
kitchen:corner,1341746660,1
livingroom:corner,1341746708,1
livingroom:corner,1341746708,1
kitchen:corner,1341746737,1
kitchen:corner,1341746737,1
livingroom:corner,1341746738,0
livingroom:corner,1341746738,0
kitchen:corner,1341746781,0
kitchen:corner,1341746781,0
kitchen:corner,1341746856,1
kitchen:corner,1341746857,1
kitchen:corner,1341746886,0
kitchen:corner,1341746886,0
kitchen:corner,1341746948,1
kitchen:corner,1341746948,1
kitchen:corner,1341746995,0
kitchen:corner,1341746995,0
kitchen:corner,1341747037,1
kitchen:corner,1341747038,1
kitchen:corner,1341747067,0
kitchen:corner,1341747067,0
kitchen:corner,1341747068,1
kitchen:corner,1341747255,1
kitchen:corner,1341747255,1
kitchen:corner,1341747295,0
kitchen:corner,1341747295,0
kitchen:corner,1341747319,1
kitchen:corner,1341747320,1
kitchen:corner,1341747349,0
kitchen:corner,1341747349,0
kitchen:corner,1341747357,1
kitchen:corner,1341747357,1
kitchen:corner,1341747386,0
kitchen:corner,1341747387,0
kitchen:corner,1341747472,1
kitchen:corner,1341747472,1
kitchen:corner,1341747511,0
kitchen:corner,1341747512,0
kitchen:corner,1341747512,1
kitchen:corner,1341747583,1
kitchen:corner,1341747583,1
kitchen:corner,1341747614,0
kitchen:corner,1341747614,0
kitchen:corner,1341747617,1
kitchen:corner,1341747617,1
kitchen:corner,1341747647,0
kitchen:corner,1341747647,0
kitchen:corner,1341747653,1
kitchen:corner,1341747653,1
kitchen:corner,1341747682,0
kitchen:corner,1341747682,0
kitchen:corner,1341747746,1
kitchen:corner,1341747747,1
kitchen:corner,1341747776,0
kitchen:corner,1341747776,0
kitchen:corner,1341747851,1
kitchen:corner,1341747851,1
kitchen:corner,1341747880,0
