1341273600,1047
1341273601,904
1341273602,900.4
1341273603,898.7
1341273604,899.7
1341273605,896.9
1341273606,902.3
1341273607,900.3
1341273608,1072.4
1341273609,1003.2
1341273610,1022
1341273611,1069.2
1341273612,1028.6
1341273613,1023.3
1341273614,1048.3
1341273615,1029.4
1341273616,1016.5
1341273617,1035.8
1341273618,905.3
1341273619,898.3
1341273620,896.5
1341273621,896.7
1341273622,896.7
1341273623,902.3
1341273624,926.4
1341273625,1069.3
1341273626,1027.7
1341273627,1043
1341273628,1042
1341273629,1045.9
1341273630,1026.8
1341273631,1061.8
1341273632,1040.1
1341273633,1021.9
1341273634,1032.5
1341273635,893.4
1341273636,895.1
1341273637,898.5
1341273638,897.7
1341273639,911.7
1341273640,896
1341273641,922.3
1341273642,1051
1341273643,1033.6
1341273644,932.7
1341273645,936
1341273646,997.7
1341273647,1079.7
1341273648,1090.5
1341273649,1085.1
1341273650,1097.8
1341273651,1080
1341273652,1066.4
1341273653,968.2
1341273654,925.5
1341273655,954
1341273656,941.6
1341273657,930.2
1341273658,935.1
1341273659,939
1341273660,935.7
1341273661,1005.6
1341273662,1060.4
1341273663,1052.1
1341273664,948.3
1341273665,932.6
1341273666,929.4
1341273667,927.4
1341273668,927.1
1341273669,928
1341273670,928.6
1341273671,1092.7
1341273672,1035.8
1341273673,1057.5
1341273674,1032.5
1341273675,1079.9
1341273676,1081
1341273677,1069.9
1341273678,1061.6
1341273679,1037
1341273680,1068.5
1341273681,1055.8
1341273682,1066
1341273683,1067.6
1341273684,1029.4
1341273685,1016.6
1341273686,1009.3
1341273687,988.7
1341273688,984.3
1341273689,982.8
1341273690,990.2
1341273691,988.7
1341273692,987.7
1341273693,997.2
1341273694,999.2
1341273695,990
1341273696,981.9
1341273697,979.8
1341273698,977.1
1341273699,971.9
1341273700,970.9
1341273701,966.8
1341273702,964.4
1341273703,964.8
1341273704,962.7
1341273705,963.5
1341273706,963.6
1341273707,961.5
1341273708,960
1341273709,966
1341273710,986
1341273711,967.3
1341273712,980.2
1341273713,991.1
1341273714,964.5
1341273715,967.2
1341273716,970.3
1341273717,968.2
1341273718,966.5
1341273719,963
1341273720,967.1
1341273721,964
1341273722,968.2
1341273723,963.4
1341273724,982
1341273725,968
1341273726,982.5
1341273727,985.9
1341273728,963.2
1341273729,968.7
1341273730,964.9
1341273731,965.5
1341273732,966.8
1341273733,965.4
1341273734,967.2
1341273735,971.3
1341273736,968
1341273737,972.1
1341273738,1090.9
1341273739,957
1341273740,976.7
1341273741,1032.1
1341273742,1168.5
1341273743,1179.3
1341273744,1250.1
1341273745,1201.8
1341273746,1046.6
1341273747,1072.3
1341273748,1039.2
1341273749,1036.8
1341273750,1037.7
1341273751,1038.4
1341273752,1039.3
1341273753,1034.8
1341273754,1035.9
1341273755,1042.4
1341273756,1041.9
1341273757,1036.6
1341273758,1040.2
1341273759,1041.6
1341273760,1038.4
1341273761,1048.8
1341273762,1048.2
