1311984000,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984005,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984010,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984015,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984020,3.9460,0.0025,3.9361,3.4333,3.9361,12.1083
1311984025,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984030,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984035,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984040,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984045,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984050,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984055,3.9460,0.0025,3.9361,3.4333,3.9361,12.1083
1311984060,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984065,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984070,3.9460,0.0025,3.9411,3.4284,3.9361,12.1032
1311984075,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984080,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984085,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984090,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984095,3.9460,0.0025,3.9411,3.4333,3.9361,12.1032
1311984100,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984105,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984110,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984115,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984120,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984125,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984130,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984135,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984140,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984145,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984150,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984155,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984160,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984165,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984170,3.9460,0.0025,3.9411,3.4333,3.9361,12.1032
1311984175,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984180,3.9460,0.0025,3.9411,3.4333,3.9361,12.1032
1311984185,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984190,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984195,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984200,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984205,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984210,3.9460,0.0025,3.9361,3.4284,3.9361,12.0982
1311984215,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984220,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984225,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984230,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984235,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984240,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984245,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984250,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984255,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984260,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984265,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984270,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984275,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984280,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984285,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984290,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984295,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984300,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984305,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984310,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984315,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984320,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984325,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984330,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984335,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984340,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984345,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984350,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984355,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984360,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984365,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984370,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984375,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984380,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984385,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984390,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984395,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984400,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984405,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984410,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984415,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984420,3.9460,0.0025,3.9411,3.4333,3.9361,12.1032
1311984425,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984430,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984435,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984440,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984445,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984450,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984455,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984460,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984465,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984470,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984475,3.9460,0.0025,3.9411,3.4333,3.9361,12.1032
1311984480,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
1311984485,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984490,3.9460,0.0025,3.9361,3.4333,3.9361,12.0982
1311984495,3.9460,0.0025,3.9361,3.4284,3.9361,12.1032
1311984500,3.9460,0.0025,3.9361,3.4333,3.9361,12.1032
