1318896004,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896009,3.9460,0.0025,3.9361,3.4481,3.9361,-888.8800
1318896014,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896019,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896024,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896029,3.9509,0.0025,3.9411,3.4481,3.9312,-888.8800
1318896034,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896039,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896044,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896049,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896054,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896059,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896064,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896069,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896074,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896079,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896084,3.9509,0.0025,3.9411,3.4432,3.9312,-888.8800
1318896089,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896094,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896099,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896104,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896109,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896114,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896119,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896124,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896129,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896134,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896139,3.9509,0.0025,3.9411,3.4481,3.9361,-888.8800
1318896144,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896149,3.9509,0.0025,3.9411,3.4481,3.9312,-888.8800
1318896154,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896159,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896164,3.9509,0.0025,3.9411,3.4432,3.9361,12.3151
1318896169,3.9460,0.0025,3.9361,3.4432,3.9312,12.3151
1318896174,3.9509,0.0025,3.9411,3.4432,3.9312,12.3151
1318896179,3.9460,0.0025,3.9361,3.4432,3.9312,12.3151
1318896184,3.9509,0.0025,3.9411,3.4432,3.9361,12.3151
1318896189,3.9460,0.0025,3.9361,3.4432,3.9312,12.3151
1318896194,3.9460,0.0025,3.9361,3.4432,3.9361,12.3151
1318896199,3.9460,0.0025,3.9361,3.4432,3.9361,12.3151
1318896204,3.9460,0.0025,3.9361,3.4432,3.9361,12.3151
1318896209,3.9460,0.0025,3.9361,3.4432,3.9361,12.3151
1318896214,3.9509,0.0025,3.9411,3.4432,3.9361,12.3151
1318896219,3.9460,0.0025,3.9361,3.4432,3.9361,12.3151
1318896224,3.9460,0.0025,3.9361,3.4432,3.9361,12.3151
1318896229,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896234,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896239,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896244,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896249,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896254,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896259,3.9509,0.0025,3.9361,3.4481,3.9361,-888.8800
1318896264,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896269,3.9509,0.0025,3.9361,3.4481,3.9361,-888.8800
1318896274,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896279,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896284,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896289,3.9509,0.0025,3.9411,3.4432,3.9312,-888.8800
1318896294,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896299,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896304,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896309,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896314,3.9509,0.0025,3.9361,3.4481,3.9361,-888.8800
1318896319,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896324,3.9509,0.0025,3.9411,3.4481,3.9361,-888.8800
1318896329,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896334,3.9509,0.0025,3.9411,3.4432,3.9312,-888.8800
1318896339,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896344,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896349,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896354,3.9509,0.0025,3.9411,3.4432,3.9312,-888.8800
1318896359,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896364,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896369,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896374,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896379,3.9509,0.0025,3.9361,3.4481,3.9361,-888.8800
1318896384,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896389,3.9509,0.0025,3.9411,3.4481,3.9361,-888.8800
1318896394,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896399,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896404,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896409,3.9460,0.0025,3.9361,3.4432,3.9312,12.3151
1318896414,3.9460,0.0025,3.9361,3.4432,3.9312,12.3151
1318896419,3.9460,0.0025,3.9361,3.4432,3.9312,12.3151
1318896424,3.9460,0.0025,3.9411,3.4432,3.9361,12.3151
1318896429,3.9460,0.0025,3.9361,3.4432,3.9361,12.3151
1318896434,3.9460,0.0025,3.9411,3.4432,3.9361,12.3151
1318896439,3.9460,0.0025,3.9361,3.4432,3.9312,12.3151
1318896444,3.9460,0.0025,3.9361,3.4432,3.9361,12.3151
1318896449,3.9460,0.0025,3.9361,3.4432,3.9361,12.3151
1318896454,3.9509,0.0025,3.9411,3.4432,3.9361,12.3151
1318896459,3.9460,0.0025,3.9361,3.4432,3.9361,12.3151
1318896464,3.9509,0.0025,3.9361,3.4432,3.9361,12.3151
1318896469,3.9460,0.0025,3.9361,3.4432,3.9361,12.3151
1318896474,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896479,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896484,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896489,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896494,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896499,3.9509,0.0025,3.9411,3.4481,3.9361,-888.8800
1318896504,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896509,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896514,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896519,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896524,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896529,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896534,3.9509,0.0025,3.9361,3.4481,3.9361,-888.8800
1318896539,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896544,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896549,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896554,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896559,3.9509,0.0025,3.9411,3.4432,3.9312,-888.8800
1318896564,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896569,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896574,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896579,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896584,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896589,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896594,3.9460,0.0025,3.9361,3.4432,3.9312,-888.8800
1318896599,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896604,3.9460,0.0025,3.9411,3.4432,3.9312,-888.8800
1318896609,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896614,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896619,3.9509,0.0025,3.9361,3.4481,3.9361,-888.8800
1318896624,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896629,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896634,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896639,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896644,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896649,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896654,3.9509,0.0025,3.9411,3.4432,3.9361,12.3101
1318896659,3.9460,0.0025,3.9361,3.4432,3.9312,12.3101
1318896664,3.9460,0.0025,3.9411,3.4432,3.9361,12.3101
1318896669,3.9460,0.0025,3.9411,3.4432,3.9312,12.3101
1318896674,3.9460,0.0025,3.9411,3.4432,3.9361,12.3101
1318896679,3.9460,0.0025,3.9361,3.4432,3.9312,12.3101
1318896684,3.9509,0.0025,3.9361,3.4432,3.9312,12.3101
1318896689,3.9460,0.0025,3.9361,3.4432,3.9312,12.3101
1318896694,3.9509,0.0025,3.9411,3.4432,3.9361,12.3101
1318896699,3.9460,0.0025,3.9361,3.4432,3.9361,12.3101
1318896704,3.9509,0.0025,3.9411,3.4432,3.9361,12.3101
1318896709,3.9460,0.0025,3.9361,3.4432,3.9312,12.3101
1318896714,3.9460,0.0025,3.9411,3.4432,3.9312,-888.8800
1318896719,3.9460,0.0025,3.9361,3.4481,3.9361,-888.8800
1318896724,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896729,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896734,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896739,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896744,3.9509,0.0025,3.9411,3.4432,3.9312,-888.8800
1318896749,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896754,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896759,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896764,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896769,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896774,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896779,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896784,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896789,3.9460,0.0025,3.9361,3.4432,3.9312,-888.8800
1318896794,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896799,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896804,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896809,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896814,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896819,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896824,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896829,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896834,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896839,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896844,3.9509,0.0025,3.9411,3.4432,3.9312,-888.8800
1318896849,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896854,3.9509,0.0025,3.9361,3.4432,3.9312,-888.8800
1318896859,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896864,3.9509,0.0025,3.9361,3.4432,3.9312,-888.8800
1318896869,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896874,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896879,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896884,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896889,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896894,3.9509,0.0025,3.9361,3.4481,3.9361,-888.8800
1318896899,3.9460,0.0025,3.9361,3.4432,3.9361,12.3101
1318896904,3.9509,0.0025,3.9361,3.4432,3.9312,12.3101
1318896909,3.9460,0.0025,3.9361,3.4432,3.9312,12.3101
1318896914,3.9509,0.0025,3.9411,3.4432,3.9312,12.3101
1318896919,3.9460,0.0025,3.9361,3.4432,3.9312,12.3101
1318896924,3.9509,0.0025,3.9361,3.4432,3.9361,12.3101
1318896929,3.9460,0.0025,3.9361,3.4432,3.9312,12.3101
1318896934,3.9460,0.0025,3.9361,3.4432,3.9312,12.3101
1318896939,3.9460,0.0025,3.9361,3.4432,3.9312,12.3101
1318896944,3.9509,0.0025,3.9361,3.4432,3.9361,12.3101
1318896949,3.9460,0.0025,3.9361,3.4432,3.9361,12.3101
1318896954,3.9460,0.0025,3.9361,3.4432,3.9361,12.3101
1318896959,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896964,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896969,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896974,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896979,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318896984,3.9509,0.0025,3.9361,3.4432,3.9312,-888.8800
1318896989,3.9460,0.0025,3.9411,3.4481,3.9361,-888.8800
1318896994,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318896999,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318897004,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318897009,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318897014,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318897019,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318897024,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318897029,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318897034,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318897039,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318897044,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318897049,3.9509,0.0025,3.9361,3.4432,3.9312,-888.8800
1318897054,3.9460,0.0025,3.9411,3.4432,3.9361,-888.8800
1318897059,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318897064,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318897069,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318897074,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318897079,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318897084,3.9509,0.0025,3.9411,3.4432,3.9361,-888.8800
1318897089,3.9460,0.0025,3.9361,3.4432,3.9361,-888.8800
1318897094,3.9509,0.0025,3.9361,3.4432,3.9361,-888.8800
1318897099,3.9460,0.0025,3.9411,3.4481,3.9361,-888.8800
