kitchen:lights,1343035109,260,0,18
kitchen:sink,1343035120,65,0,18
kitchenhall:lights1,1343035123,195,0,18
hall:lights1,1343035127,195,0,8
guest:lights,1343035130,260,0,8
guestbath:fan,1343035134,50,0,8
guestbath:overheadlight,1343035138,100,0,8
guestbath:sinklight,1343035141,60,0,8
livingroom:dininglights,1343035145,130,0,7
livingroom:firelights,1343035148,130,0,7
livingroom:sideporch,1343035152,130,0,7
livingroom:lights1,1343035155,260,0,7
frontporch:light,1343035159,20,0,8
stairs:lights1,1343035162,65,0,8
masterbath:overheadlight,1343035167,100,0,20
masterbath:fan,1343035169,50,0,20
masterbath:sinklight,1343035173,60,0,20
master:lights,1343035177,260,0,22
master:dcloset,1343035180,20,0,22
master:jcloset,1343035184,20,0,22
bedroom:lights,1343035187,260,0,20
bedroom:maincloset,1343035191,20,0,20
bedroom:linencloset,1343035195,20,0,20
bedroom:closet,1343035198,20,0,20
master:dcloset,1343041359,20,1,22
master:dcloset,1343041360,20,0.76,22
master:dcloset,1343041367,20,0,22
masterbath:sinklight,1343041384,60,1,20
masterbath:overheadlight,1343041402,100,0,20
masterbath:fan,1343041406,50,0,20
masterbath:sinklight,1343041409,60,1,20
masterbath:fan,1343041410,50,1,20
bedroom:lights,1343041412,260,0,20
bedroom:maincloset,1343041416,20,0,20
bedroom:linencloset,1343041419,20,0,20
bedroom:closet,1343041423,20,0,20
masterbath:overheadlight,1343041426,100,0,20
masterbath:fan,1343041429,50,1,20
masterbath:sinklight,1343041432,60,1,20
bedroom:lights,1343041436,260,0,20
bedroom:maincloset,1343041439,20,0,20
bedroom:linencloset,1343041442,20,0,20
masterbath:sinklight,1343042118,60,0,20
masterbath:fan,1343042119,50,0,20
masterbath:overheadlight,1343042131,100,0,20
masterbath:fan,1343042134,50,0,20
masterbath:sinklight,1343042138,60,0,20
bedroom:lights,1343042141,260,0,20
bedroom:maincloset,1343042145,20,0,20
bedroom:linencloset,1343042148,20,0,20
bedroom:closet,1343042151,20,0,20
masterbath:sinklight,1343042719,60,1,20
masterbath:overheadlight,1343042726,100,0,20
masterbath:fan,1343042730,50,0,20
masterbath:sinklight,1343042733,60,1,20
bedroom:lights,1343042736,260,0,20
bedroom:maincloset,1343042739,20,0,20
bedroom:linencloset,1343042743,20,0,20
bedroom:closet,1343042746,20,0,20
masterbath:sinklight,1343042871,60,0,20
masterbath:overheadlight,1343042877,100,0,20
masterbath:fan,1343042880,50,0,20
masterbath:sinklight,1343042884,60,0,20
bedroom:lights,1343042887,260,0,20
bedroom:maincloset,1343042891,20,0,20
bedroom:linencloset,1343042894,20,0,20
bedroom:closet,1343042897,20,0,20
bedroom:linencloset,1343045056,20,1,20
masterbath:overheadlight,1343045068,100,0,20
masterbath:fan,1343045071,50,0,20
masterbath:sinklight,1343045074,60,0,20
bedroom:lights,1343045078,260,0,20
bedroom:maincloset,1343045081,20,0,20
bedroom:linencloset,1343045084,20,1,20
bedroom:closet,1343045088,20,0,20
bedroom:linencloset,1343045116,20,0,20
masterbath:overheadlight,1343045127,100,0,20
masterbath:fan,1343045130,50,0,20
masterbath:sinklight,1343045133,60,0,20
bedroom:lights,1343045137,260,0,20
bedroom:maincloset,1343045140,20,0,20
bedroom:linencloset,1343045143,20,0,20
bedroom:closet,1343045146,20,0,20
guestbath:overheadlight,1343045824,100,1,8
hall:lights1,1343045834,195,0,8
guest:lights,1343045837,260,0,8
guestbath:fan,1343045840,50,0,8
guestbath:overheadlight,1343045844,100,1,8
guestbath:sinklight,1343045847,60,0,8
frontporch:light,1343045850,20,0,8
stairs:lights1,1343045853,65,0,8
guestbath:overheadlight,1343045939,100,0,8
hall:lights1,1343045949,195,0,8
guest:lights,1343045953,260,0,8
guestbath:fan,1343045956,50,0,8
guestbath:overheadlight,1343045959,100,0,8
guestbath:sinklight,1343045962,60,0,8
stairs:lights1,1343045969,65,0,8
frontporch:light,1343045972,20,0,8
master:lights,1343047305,260,0.41,22
master:dcloset,1343047308,20,0,22
master:jcloset,1343047312,20,0,22
master:lights,1343047432,260,1,22
master:dcloset,1343047435,20,0,22
master:jcloset,1343047439,20,0,22
master:lights,1343049363,260,0,22
master:lights,1343049370,260,0,22
master:dcloset,1343049373,20,0,22
master:jcloset,1343049377,20,0,22
masterbath:sinklight,1343049428,60,1,20
masterbath:fan,1343049428,50,1,20
masterbath:overheadlight,1343049435,100,0,20
masterbath:fan,1343049438,50,1,20
masterbath:sinklight,1343049442,60,1,20
bedroom:lights,1343049445,260,0,20
bedroom:maincloset,1343049448,20,0,20
bedroom:linencloset,1343049452,20,0,20
bedroom:closet,1343049455,20,0,20
hall:lights1,1343050148,195,0,8
kitchenhall:lights1,1343050175,195,0.44,18
hall:lights1,1343050181,195,0.77,8
kitchen:lights,1343050188,260,0,18
kitchen:sink,1343050195,65,0,18
guest:lights,1343050201,260,0,8
guestbath:fan,1343050208,50,0,8
guestbath:sinklight,1343050218,60,0,8
guestbath:overheadlight,1343050221,100,0,8
frontporch:light,1343050224,20,0,8
stairs:lights1,1343050228,65,0,8
masterbath:sinklight,1343050251,60,0,20
masterbath:fan,1343050251,50,0,20
masterbath:overheadlight,1343050251,100,0,20
master:lights,1343050260,260,0.76,22
masterbath:overheadlight,1343050275,100,0,20
masterbath:fan,1343050279,50,0,20
masterbath:sinklight,1343050282,60,0,20
bedroom:lights,1343050285,260,0,20
bedroom:maincloset,1343050289,20,0,20
bedroom:linencloset,1343050292,20,0,20
bedroom:closet,1343050295,20,0,20
master:lights,1343050299,260,1,22
master:dcloset,1343050302,20,0,22
master:jcloset,1343050305,20,0,22
master:lights,1343051171,260,0,22
master:lights,1343051180,260,0,22
master:dcloset,1343051187,20,0,22
master:jcloset,1343051194,20,0,22
masterbath:sinklight,1343051194,60,1,20
masterbath:overheadlight,1343051214,100,0,20
masterbath:fan,1343051220,50,0,20
masterbath:sinklight,1343051227,60,1,20
bedroom:lights,1343051233,260,0,20
bedroom:maincloset,1343051237,20,0,20
bedroom:linencloset,1343051240,20,0,20
bedroom:closet,1343051243,20,0,20
masterbath:sinklight,1343051413,60,0,20
masterbath:fan,1343051414,50,0,20
masterbath:overheadlight,1343051414,100,0,20
masterbath:overheadlight,1343051424,100,0,20
masterbath:fan,1343051434,50,0,20
masterbath:sinklight,1343051441,60,0,20
bedroom:lights,1343051450,260,0,20
bedroom:maincloset,1343051458,20,0,20
bedroom:linencloset,1343051467,20,0,20
bedroom:closet,1343051474,20,0,20
stairs:lights1,1343051476,65,0,8
master:lights,1343052130,260,1,22
master:lights,1343052146,260,1,22
master:dcloset,1343052149,20,0,22
master:jcloset,1343052152,20,0,22
guestbath:overheadlight,1343052348,100,0,8
guestbath:fan,1343052349,50,0,8
guestbath:fan,1343052350,50,1,8
guestbath:fan,1343052353,50,1,8
guestbath:fan,1343052354,50,0,8
guestbath:overheadlight,1343052355,100,1,8
guestbath:sinklight,1343052357,60,1,8
hall:lights1,1343050181,195,0.77,8
hall:lights1,1343052366,195,0.77,8
guest:lights,1343052368,260,0,8
guestbath:fan,1343052371,50,0,8
guestbath:overheadlight,1343052375,100,1,8
guestbath:sinklight,1343052378,60,1,8
frontporch:light,1343052381,20,0,8
stairs:lights1,1343052385,65,0,8
masterbath:sinklight,1343052758,60,0,20
masterbath:fan,1343052760,50,0,20
masterbath:sinklight,1343052761,60,1,20
masterbath:fan,1343052762,50,1,20
masterbath:overheadlight,1343052763,100,1,20
masterbath:overheadlight,1343052771,100,1,20
masterbath:fan,1343052774,50,1,20
masterbath:sinklight,1343052778,60,1,20
bedroom:lights,1343052781,260,0,20
bedroom:maincloset,1343052784,20,0,20
bedroom:linencloset,1343052788,20,0,20
bedroom:closet,1343052791,20,0,20
master:lights,1343052863,260,0,22
kitchenhall:lights1,1343052866,195,0,18
hall:lights1,1343052867,195,0,8
kitchen:lights,1343052891,260,0.48,18
master:lights,1343052898,260,0,22
master:dcloset,1343052901,20,0,22
master:jcloset,1343052904,20,0,22
hall:lights1,1343052907,195,0,8
guest:lights,1343052911,260,0,8
guestbath:fan,1343052914,50,0,8
guestbath:overheadlight,1343052918,100,1,8
guestbath:sinklight,1343052921,60,1,8
guestbath:overheadlight,1343052926,100,1,8
stairs:lights1,1343052928,65,0,8
