kitchen:lights,1343294310,260,0,18
kitchen:sink,1343294314,65,0,18
kitchenhall:lights1,1343294317,195,0,18
hall:lights1,1343294321,195,0,8
guest:lights,1343294324,260,0,8
guestbath:fan,1343294328,50,0,8
guestbath:overheadlight,1343294331,100,0,8
guestbath:sinklight,1343294335,60,0,8
livingroom:dininglights,1343294338,130,0,7
livingroom:firelights,1343294342,130,0,7
livingroom:sideporch,1343294346,130,0,7
livingroom:lights1,1343294349,260,0,7
frontporch:light,1343294353,20,0,8
stairs:lights1,1343294356,65,0,8
masterbath:overheadlight,1343294360,100,0,20
masterbath:fan,1343294364,50,0,20
masterbath:sinklight,1343294367,60,0,20
master:lights,1343294371,260,0,22
master:dcloset,1343294374,20,0,22
master:jcloset,1343294378,20,0,22
bedroom:lights,1343294381,260,0,20
bedroom:maincloset,1343294385,20,0,20
bedroom:linencloset,1343294389,20,0,20
bedroom:closet,1343294393,20,0,20
masterbath:overheadlight,1343302720,100,1,20
masterbath:overheadlight,1343302726,100,1,20
masterbath:fan,1343302729,50,0,20
masterbath:sinklight,1343302733,60,0,20
bedroom:lights,1343302736,260,0,20
bedroom:maincloset,1343302739,20,0,20
bedroom:linencloset,1343302743,20,0,20
bedroom:closet,1343302746,20,0,20
masterbath:overheadlight,1343302841,100,0,20
masterbath:overheadlight,1343302848,100,0,20
masterbath:fan,1343302852,50,0,20
masterbath:sinklight,1343302855,60,0,20
bedroom:maincloset,1343302862,20,0,20
bedroom:lights,1343302865,260,0,20
bedroom:linencloset,1343302868,20,0,20
bedroom:closet,1343302872,20,0,20
kitchen:lights,1343303012,260,0.48,18
kitchen:sink,1343303016,65,0,18
kitchenhall:lights1,1343303019,195,0,18
livingroom:dininglights,1343303879,130,0.67,7
livingroom:firelights,1343303882,130,0,7
livingroom:sideporch,1343303885,130,0,7
livingroom:lights1,1343303889,260,0,7
guestbath:overheadlight,1343305124,100,1,8
guestbath:fan,1343305124,50,1,8
hall:lights1,1343305131,195,0,8
guest:lights,1343305135,260,0,8
guestbath:fan,1343305139,50,1,8
guestbath:overheadlight,1343305141,100,1,8
frontporch:light,1343305148,20,0,8
guestbath:sinklight,1343305151,60,0,8
stairs:lights1,1343305155,65,0,8
guestbath:fan,1343305231,50,0,8
guest:lights,1343305242,260,0,8
hall:lights1,1343305245,195,0,8
guestbath:fan,1343305248,50,0,8
guestbath:overheadlight,1343305252,100,0,8
guestbath:sinklight,1343305255,60,0,8
frontporch:light,1343305259,20,0,8
stairs:lights1,1343305261,65,0,8
bedroom:linencloset,1343305360,20,1,20
masterbath:overheadlight,1343305367,100,0,20
bedroom:linencloset,1343305368,20,0,20
masterbath:fan,1343305370,50,0,20
masterbath:sinklight,1343305374,60,0,20
bedroom:lights,1343305377,260,0,20
bedroom:maincloset,1343305380,20,0,20
bedroom:closet,1343305384,20,0,20
masterbath:overheadlight,1343305387,100,0,20
masterbath:fan,1343305391,50,0,20
masterbath:sinklight,1343305394,60,0,20
bedroom:linencloset,1343305397,20,0,20
master:dcloset,1343306127,20,1,22
master:lights,1343306135,260,0,22
master:dcloset,1343306138,20,1,22
master:dcloset,1343306140,20,0,22
master:jcloset,1343306141,20,0,22
master:lights,1343306148,260,0,22
master:dcloset,1343306151,20,0,22
master:jcloset,1343306154,20,0,22
master:dcloset,1343306156,20,1,22
master:lights,1343306164,260,0,22
master:dcloset,1343306165,20,0,22
master:jcloset,1343306167,20,0,22
master:lights,1343306173,260,0,22
master:dcloset,1343306176,20,0,22
masterbath:sinklight,1343306177,60,1,20
masterbath:fan,1343306178,50,1,20
masterbath:fan,1343306178,50,1,20
master:jcloset,1343306180,20,0,22
masterbath:overheadlight,1343306186,100,0,20
masterbath:fan,1343306189,50,1,20
bedroom:lights,1343306196,260,0,20
bedroom:maincloset,1343306203,20,0,20
