kitchen:lights,1338715039,260,0,18
kitchen:sink,1338715042,65,0,18
kitchenhall:lights1,1338715046,195,0,18
hall:lights1,1338715049,195,0,8
guest:lights,1338715053,260,0,8
guestbath:fan,1338715056,50,0,8
guestbath:overheadlight,1338715060,100,0,8
guestbath:sinklight,1338715063,60,0,8
livingroom:dininglights,1338715067,130,0,7
livingroom:firelights,1338715071,130,0,7
livingroom:sideporch,1338715074,130,0,7
livingroom:lights1,1338715078,260,0,7
frontporch:light,1338715081,20,0,8
stairs:lights1,1338715085,65,0,8
masterbath:overheadlight,1338715089,100,0,20
masterbath:fan,1338715092,50,0,20
masterbath:sinklight,1338715096,60,0,20
master:lights,1338715100,260,0,22
master:dcloset,1338715103,20,0,22
master:jcloset,1338715107,20,0,22
bedroom:lights,1338715111,260,0,20
bedroom:maincloset,1338715114,20,0,20
bedroom:linencloset,1338715118,20,0,20
bedroom:closet,1338715122,20,0,20
guestbath:overheadlight,1338720221,100,1,8
guestbath:fan,1338720222,50,1,8
hall:lights1,1338720228,195,0,8
guest:lights,1338720232,260,0,8
guestbath:fan,1338720236,50,1,8
guestbath:overheadlight,1338720239,100,1,8
guestbath:sinklight,1338720243,60,0,8
frontporch:light,1338720247,20,0,8
stairs:lights1,1338720250,65,0,8
guestbath:fan,1338720364,50,0,8
hall:lights1,1338720372,195,0,8
guest:lights,1338720376,260,0,8
guestbath:fan,1338720380,50,0,8
guestbath:overheadlight,1338720384,100,1,8
guestbath:sinklight,1338720386,60,0,8
frontporch:light,1338720390,20,0,8
stairs:lights1,1338720394,65,0,8
guestbath:fan,1338721176,50,0,8
guestbath:overheadlight,1338721176,100,0,8
hall:lights1,1338721185,195,0,8
guest:lights,1338721189,260,0,8
guestbath:fan,1338721192,50,0,8
guestbath:overheadlight,1338721196,100,0,8
guestbath:sinklight,1338721199,60,0,8
frontporch:light,1338721203,20,0,8
stairs:lights1,1338721206,65,0,8
masterbath:sinklight,1338721323,60,1,20
masterbath:overheadlight,1338721332,100,0,20
masterbath:fan,1338721336,50,0,20
masterbath:sinklight,1338721339,60,1,20
bedroom:lights,1338721343,260,0,20
bedroom:maincloset,1338721346,20,0,20
bedroom:linencloset,1338721350,20,0,20
bedroom:closet,1338721353,20,0,20
masterbath:fan,1338722430,50,1,20
masterbath:fan,1338722431,50,0.76,20
masterbath:overheadlight,1338722437,100,0,20
masterbath:fan,1338722440,50,1,20
masterbath:sinklight,1338722444,60,1,20
bedroom:lights,1338722447,260,0,20
bedroom:maincloset,1338722451,20,0,20
bedroom:linencloset,1338722454,20,0,20
bedroom:closet,1338722458,20,0,20
master:jcloset,1338723005,20,1,22
