kitchen:lights,1341825495,260,0,18
kitchen:sink,1341825499,65,0,18
kitchenhall:lights1,1341825502,195,0,18
hall:lights1,1341825506,195,0,8
guest:lights,1341825509,260,0,8
guestbath:fan,1341825513,50,0,8
guestbath:overheadlight,1341825516,100,0,8
guestbath:sinklight,1341825520,60,0,8
livingroom:dininglights,1341825523,130,0,7
livingroom:firelights,1341825527,130,0,7
livingroom:sideporch,1341825530,130,0,7
livingroom:lights1,1341825534,260,0,7
livingroom:lights1,1341825534,260,0.75,7
frontporch:light,1341825537,20,0,8
stairs:lights1,1341825541,65,0,8
masterbath:overheadlight,1341825544,100,0,20
masterbath:fan,1341825548,50,0,20
masterbath:sinklight,1341825552,60,0,20
master:lights,1341825555,260,0,22
master:dcloset,1341825559,20,0,22
master:jcloset,1341825562,20,0,22
bedroom:lights,1341825566,260,0,20
bedroom:maincloset,1341825570,20,0,20
bedroom:linencloset,1341825572,20,0,20
bedroom:closet,1341825577,20,0,20
bedroom:linencloset,1341829895,20,1,20
masterbath:overheadlight,1341829906,100,0,20
masterbath:fan,1341829912,50,0,20
masterbath:sinklight,1341829916,60,0,20
bedroom:lights,1341829919,260,0,20
bedroom:maincloset,1341829922,20,0,20
bedroom:linencloset,1341829926,20,0,20
bedroom:closet,1341829929,20,0,20
masterbath:fan,1341829935,50,0,20
masterbath:sinklight,1341829938,60,1,20
masterbath:overheadlight,1341829944,100,0,20
masterbath:overheadlight,1341829950,100,0,20
masterbath:fan,1341829954,50,0,20
masterbath:sinklight,1341829957,60,1,20
bedroom:lights,1341829960,260,0,20
bedroom:maincloset,1341829963,20,0,20
bedroom:linencloset,1341829967,20,0,20
bedroom:closet,1341829970,20,0,20
masterbath:fan,1341830386,50,1,20
masterbath:overheadlight,1341830400,100,0,20
masterbath:fan,1341830403,50,1,20
masterbath:sinklight,1341830406,60,1,20
bedroom:lights,1341830409,260,0,20
bedroom:maincloset,1341830413,20,0,20
bedroom:linencloset,1341830416,20,0,20
bedroom:closet,1341830420,20,0,20
masterbath:fan,1341830956,50,0,20
masterbath:sinklight,1341830956,60,0,20
masterbath:fan,1341830966,50,0,20
masterbath:overheadlight,1341830970,100,0,20
masterbath:sinklight,1341830973,60,0,20
bedroom:lights,1341830976,260,0,20
bedroom:maincloset,1341830980,20,0,20
bedroom:linencloset,1341830982,20,0,20
bedroom:closet,1341830986,20,0,20
bedroom:lights,1341831132,260,0.42,20
masterbath:overheadlight,1341831135,100,0,20
masterbath:fan,1341831139,50,0,20
masterbath:sinklight,1341831142,60,0,20
bedroom:linencloset,1341831148,20,0,20
bedroom:maincloset,1341831152,20,0,20
bedroom:closet,1341831155,20,0,20
bedroom:lights,1341831199,260,0,20
bedroom:lights,1341831200,260,0.76,20
masterbath:overheadlight,1341831206,100,0,20
masterbath:fan,1341831209,50,0,20
masterbath:sinklight,1341831212,60,0,20
bedroom:lights,1341831216,260,0,20
bedroom:maincloset,1341831219,20,0,20
bedroom:linencloset,1341831223,20,0,20
bedroom:closet,1341831244,20,0,20
bedroom:lights,1341831247,260,0.42,20
masterbath:overheadlight,1341831251,100,0,20
masterbath:fan,1341831254,50,0,20
masterbath:sinklight,1341831257,60,0,20
bedroom:maincloset,1341831261,20,0,20
bedroom:linencloset,1341831264,20,0,20
bedroom:linencloset,1341831273,20,1,20
masterbath:overheadlight,1341831280,100,0,20
masterbath:fan,1341831284,50,0,20
masterbath:sinklight,1341831286,60,0,20
bedroom:lights,1341831290,260,0.42,20
bedroom:maincloset,1341831293,20,0,20
bedroom:linencloset,1341831296,20,1,20
bedroom:closet,1341831300,20,0,20
bedroom:linencloset,1341831332,20,0,20
masterbath:overheadlight,1341831338,100,0,20
masterbath:fan,1341831342,50,0,20
masterbath:sinklight,1341831345,60,0,20
bedroom:lights,1341831348,260,0.42,20
bedroom:maincloset,1341831352,20,0,20
bedroom:linencloset,1341831355,20,0,20
bedroom:closet,1341831358,20,0,20
bedroom:lights,1341831367,260,0,20
masterbath:fan,1341831377,50,0,20
masterbath:overheadlight,1341831381,100,0,20
masterbath:sinklight,1341831384,60,0,20
bedroom:lights,1341831387,260,0,20
bedroom:maincloset,1341831391,20,0,20
bedroom:linencloset,1341831394,20,0,20
bedroom:closet,1341831397,20,0,20
bedroom:lights,1341840729,260,0,20
kitchen:lights,1341840762,260,0.48,18
bedroom:lights,1341840765,260,1,20
kitchen:sink,1341840766,65,1,18
masterbath:overheadlight,1341840769,100,0,20
kitchen:sink,1341840766,65,1,18
masterbath:fan,1341840772,50,0,20
masterbath:sinklight,1341840775,60,0,20
bedroom:maincloset,1341840779,20,0,20
bedroom:linencloset,1341840782,20,0,20
bedroom:closet,1341840785,20,0,20
guestbath:overheadlight,1341840787,100,1,8
kitchenhall:lights1,1341840789,195,0.44,18
hall:lights1,1341840792,195,1,8
guestbath:overheadlight,1341840787,100,1,8
guest:lights,1341840795,260,0,8
guestbath:fan,1341840798,50,0,8
guestbath:sinklight,1341840802,60,0.75,8
frontporch:light,1341840805,20,0,8
stairs:lights1,1341840808,65,0,8
master:lights,1341843018,260,0,22
master:lights,1341843020,260,0,22
master:lights,1341843020,260,0,22
master:lights,1341843021,260,0,22
master:lights,1341843061,260,1,22
master:dcloset,1341843068,20,0,22
master:jcloset,1341843071,20,0,22
guestbath:sinklight,1341843112,60,1,8
hall:lights1,1341843140,195,1,8
guest:lights,1341843147,260,0,8
guestbath:fan,1341843153,50,0,8
guestbath:overheadlight,1341843160,100,1,8
guestbath:sinklight,1341843166,60,1,8
stairs:lights1,1341843173,65,0,8
frontporch:light,1341843176,20,0,8
kitchen:lights,1341843182,260,0,18
kitchen:lights,1341843199,260,0,18
kitchen:sink,1341843202,65,1,18
kitchenhall:lights1,1341843206,195,0.44,18
hall:lights1,1341843364,195,1,8
guest:lights,1341843377,260,0,8
guestbath:fan,1341843381,50,0,8
guestbath:overheadlight,1341843384,100,1,8
guestbath:sinklight,1341843387,60,1,8
frontporch:light,1341843390,20,0,8
stairs:lights1,1341843394,65,0,8
master:lights,1341843544,260,0,22
master:lights,1341843545,260,0,22
master:lights,1341843551,260,0,22
master:dcloset,1341843555,20,0,22
master:jcloset,1341843558,20,0,22
kitchen:sink,1341843587,65,1,18
kitchen:sink,1341843589,65,0,18
kitchen:lights,1341843595,260,0,18
kitchen:sink,1341843599,65,0,18
kitchenhall:lights1,1341843600,195,0,18
hall:lights1,1341843600,195,0,8
hall:lights1,1341843607,195,0,8
guest:lights,1341843610,260,0,8
guestbath:fan,1341843614,50,0,8
guestbath:overheadlight,1341843617,100,1,8
guestbath:sinklight,1341843620,60,1,8
stairs:lights1,1341843627,65,0,8
frontporch:light,1341843630,20,0,8
kitchen:lights,1341843633,260,0,18
kitchen:sink,1341843637,65,0,18
kitchenhall:lights1,1341843640,195,0,18
stairs:lights1,1341843643,65,1,8
guestbath:sinklight,1341843620,60,1,8
guestbath:overheadlight,1341843677,100,0,8
guestbath:fan,1341843679,50,0,8
guestbath:sinklight,1341843681,60,0,8
hall:lights1,1341843688,195,0,8
guest:lights,1341843691,260,0,8
guestbath:fan,1341843695,50,0,8
guestbath:overheadlight,1341843698,100,0,8
guestbath:sinklight,1341843701,60,0,8
frontporch:light,1341843704,20,0,8
stairs:lights1,1341843708,65,1,8
stairs:lights1,1341843756,65,1,8
masterbath:overheadlight,1341843759,100,1,20
masterbath:fan,1341843760,50,1,20
masterbath:overheadlight,1341843767,100,1,20
masterbath:fan,1341843770,50,1,20
bedroom:lights,1341843776,260,1,20
masterbath:sinklight,1341843780,60,0,20
bedroom:maincloset,1341843784,20,0,20
bedroom:linencloset,1341843786,20,0,20
bedroom:closet,1341843790,20,0,20
masterbath:overheadlight,1341843791,100,1,20
masterbath:overheadlight,1341843794,100,0,20
masterbath:fan,1341843770,50,1,20
masterbath:overheadlight,1341843816,100,0,20
masterbath:sinklight,1341843819,60,1,20
masterbath:fan,1341843822,50,1,20
bedroom:lights,1341843826,260,1,20
bedroom:maincloset,1341843829,20,0,20
bedroom:linencloset,1341843832,20,0,20
bedroom:closet,1341843835,20,0,20
bedroom:lights,1341844155,260,0,20
masterbath:overheadlight,1341844163,100,0,20
masterbath:fan,1341844166,50,1,20
masterbath:sinklight,1341844169,60,1,20
bedroom:lights,1341844173,260,0,20
bedroom:maincloset,1341844176,20,0,20
bedroom:linencloset,1341844179,20,0,20
bedroom:closet,1341844182,20,0,20
masterbath:fan,1341844251,50,0,20
masterbath:overheadlight,1341844252,100,0,20
masterbath:overheadlight,1341844259,100,0,20
masterbath:fan,1341844262,50,0,20
masterbath:sinklight,1341844265,60,1,20
bedroom:lights,1341844269,260,0,20
masterbath:overheadlight,1341844275,100,0,20
bedroom:maincloset,1341844278,20,0,20
masterbath:overheadlight,1341844280,100,1,20
