kitchen:lights,1339751857,260,0,18
kitchen:sink,1339751860,65,0,18
kitchenhall:lights1,1339751864,195,0,18
hall:lights1,1339751867,195,0,8
guest:lights,1339751870,260,0,8
guestbath:fan,1339751874,50,0,8
guestbath:overheadlight,1339751878,100,0,8
guestbath:sinklight,1339751881,60,0,8
livingroom:dininglights,1339751885,130,0,7
livingroom:firelights,1339751888,130,0,7
livingroom:sideporch,1339751892,130,0,7
frontporch:light,1339751899,20,0,8
livingroom:lights1,1339751902,260,0,7
stairs:lights1,1339751906,65,0,8
masterbath:overheadlight,1339751909,100,0,20
masterbath:fan,1339751913,50,0,20
masterbath:sinklight,1339751917,60,0,20
master:lights,1339751920,260,0,22
master:dcloset,1339751924,20,0,22
master:jcloset,1339751927,20,0,22
bedroom:lights,1339751931,260,0,20
bedroom:linencloset,1339751938,20,0,20
bedroom:maincloset,1339751941,20,0,20
bedroom:closet,1339751945,20,0,20
masterbath:sinklight,1339756776,60,1,20
masterbath:overheadlight,1339756784,100,0,20
masterbath:fan,1339756787,50,0,20
masterbath:sinklight,1339756790,60,1,20
bedroom:lights,1339756794,260,0,20
bedroom:maincloset,1339756797,20,0,20
bedroom:linencloset,1339756801,20,0,20
bedroom:closet,1339756803,20,0,20
masterbath:sinklight,1339757551,60,0,20
masterbath:fan,1339757551,50,0,20
masterbath:overheadlight,1339757559,100,0,20
masterbath:fan,1339757562,50,0,20
masterbath:sinklight,1339757565,60,0,20
bedroom:lights,1339757569,260,0,20
bedroom:maincloset,1339757572,20,0,20
bedroom:linencloset,1339757575,20,0,20
bedroom:closet,1339757579,20,0,20
master:dcloset,1339757635,20,1,22
master:lights,1339757643,260,0,22
master:dcloset,1339757646,20,1,22
master:jcloset,1339757649,20,0,22
master:dcloset,1339757779,20,0,22
master:lights,1339757786,260,0,22
master:dcloset,1339757789,20,0,22
master:jcloset,1339757793,20,0,22
guestbath:overheadlight,1339760581,100,1,8
guestbath:fan,1339760581,50,1,8
hall:lights1,1339760588,195,0,8
guestbath:fan,1339760595,50,1,8
guest:lights,1339760598,260,0,8
masterbath:sinklight,1339760600,60,1,20
guestbath:overheadlight,1339760601,100,1,8
guestbath:sinklight,1339760604,60,0,8
frontporch:light,1339760608,20,0,8
stairs:lights1,1339760611,65,0,8
masterbath:overheadlight,1339760614,100,0,20
masterbath:fan,1339760618,50,0,20
masterbath:sinklight,1339760621,60,1,20
bedroom:lights,1339760624,260,0,20
bedroom:maincloset,1339760628,20,0,20
bedroom:linencloset,1339760631,20,0,20
bedroom:closet,1339760634,20,0,20
masterbath:sinklight,1339760778,60,0,20
masterbath:overheadlight,1339760785,100,0,20
masterbath:fan,1339760788,50,0,20
masterbath:sinklight,1339760792,60,0,20
bedroom:lights,1339760795,260,0,20
bedroom:maincloset,1339760798,20,0,20
bedroom:linencloset,1339760802,20,0,20
bedroom:closet,1339760805,20,0,20
guestbath:overheadlight,1339760886,100,0,8
guestbath:fan,1339760886,50,0,8
hall:lights1,1339760892,195,0,8
guestbath:fan,1339760898,50,0,8
guest:lights,1339760902,260,0,8
guestbath:overheadlight,1339760905,100,0,8
guestbath:sinklight,1339760908,60,0,8
frontporch:light,1339760912,20,0,8
stairs:lights1,1339760915,65,0,8
masterbath:sinklight,1339771116,60,1,20
masterbath:fan,1339771118,50,1,20
masterbath:overheadlight,1339771154,100,0,20
masterbath:fan,1339771157,50,1,20
masterbath:sinklight,1339771160,60,1,20
bedroom:lights,1339771163,260,0,20
bedroom:maincloset,1339771166,20,0,20
bedroom:linencloset,1339771170,20,0,20
bedroom:closet,1339771173,20,0,20
masterbath:sinklight,1339772092,60,0,20
masterbath:fan,1339772094,50,0,20
masterbath:overheadlight,1339772103,100,0,20
masterbath:fan,1339772106,50,0,20
bedroom:lights,1339772113,260,0,20
masterbath:sinklight,1339772116,60,0,20
bedroom:maincloset,1339772119,20,0,20
bedroom:linencloset,1339772123,20,0,20
bedroom:closet,1339772126,20,0,20
bedroom:linencloset,1339773886,20,1,20
masterbath:overheadlight,1339773894,100,0,20
masterbath:fan,1339773897,50,0,20
masterbath:sinklight,1339773900,60,0,20
bedroom:maincloset,1339773907,20,0,20
bedroom:linencloset,1339773913,20,1,20
bedroom:lights,1339773916,260,0,20
bedroom:closet,1339773920,20,0,20
master:lights,1339773994,260,0.41,22
master:dcloset,1339773997,20,0,22
master:jcloset,1339774001,20,0,22
bedroom:linencloset,1339774545,20,0,20
masterbath:overheadlight,1339774551,100,0,20
masterbath:fan,1339774555,50,0,20
