1322130010,68.9,32,31.1,31.1,31.1,98,27.3,W,270,0,0,0,0,0,0
1322130070,68.7,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130130,68.7,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130190,68.7,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130250,68.7,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130310,68.7,32,31.1,31.1,31.1,98,27.3,W,270,0,0,0,0,0,0
1322130370,68.7,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130430,68.7,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130490,68.7,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130550,68.5,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130610,68.5,32,31.1,31.1,31.1,98,27.3,W,270,0,0,0,0,0,0
1322130670,68.5,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130730,68.5,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130790,68.5,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130850,68.5,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322130910,68.5,32,31.1,31.1,31.1,98,27.3,W,270,0,0,0,0,0,0
1322130970,68.5,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131030,68.5,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131090,68.5,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131150,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131210,68.5,32,31.1,31.1,31.1,98,27.3,W,270,0,0,0,0,0,0
1322131270,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131330,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131390,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131450,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131510,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,0,0,0,0
1322131570,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131630,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131690,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131750,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131810,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,0,0,0,0
1322131870,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131930,68.4,32,31.1,31.1,31.1,98,27.3,W,270,0,0,270,0,0,0
1322131990,68.2,32,30.9,30.9,31.1,98,27.1,W,270,0,0,270,0,0,0
1322132050,68.2,32,30.9,30.9,31.1,98,27.1,W,270,0,0,270,0,0,0
1322132110,68.2,32,30.9,30.9,31,98,27.1,W,270,0,0,0,0,0,0
1322132170,68.2,32,30.9,30.9,31,98,27.1,W,270,0,0,270,0,0,0
1322132230,68.2,32,30.9,30.9,31,98,27.1,W,270,0,0,270,0,0,0
1322132290,68.2,32,30.9,30.9,31,98,27.1,W,270,0,0,270,0,0,0
1322132350,68.2,32,30.9,30.9,31,98,27.1,W,270,0,0,270,0,0,0
1322132410,68.2,32,30.9,30.9,30.9,98,27.1,W,270,0,0,0,0,0,0
1322132470,68.2,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322132530,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322132590,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322132650,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322132710,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,0,0,0,0
1322132770,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322132830,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322132890,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322132950,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133010,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,0,0,0,0
1322133070,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133130,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133190,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133250,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133310,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,0,0,0,0
1322133370,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133430,68,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133490,67.8,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133550,67.8,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133610,67.8,32,30.9,30.9,30.9,98,27.1,W,270,0,0,0,0,0,0
1322133670,67.8,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133730,67.8,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133790,67.8,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
1322133850,67.8,32,30.9,30.9,30.9,98,27.1,W,270,0,0,270,0,0,0
