1337126400,173.9
1337126401,173.1
1337126402,175.5
1337126403,178.6
1337126404,172.9
1337126405,173.7
1337126406,173.3
1337126407,172.4
1337126408,172.6
1337126409,172.6
1337126410,174.2
1337126411,172.9
1337126412,174.4
1337126413,178.2
1337126414,172.9
1337126415,172.8
1337126416,173.5
1337126417,172.9
1337126418,172.7
1337126419,172.3
1337126420,173.1
1337126421,172.6
1337126422,172.1
1337126423,179.6
1337126424,172.1
1337126425,172.6
1337126426,173.1
1337126427,172.1
1337126428,172
1337126429,172.4
1337126430,172.5
1337126431,173.4
1337126432,171.9
1337126433,179.9
1337126434,172.5
1337126435,172.8
1337126436,173.6
1337126437,172.6
1337126438,172.8
1337126439,172.9
1337126440,172.8
1337126441,174.2
1337126442,172.4
1337126443,178.7
1337126444,172.2
1337126445,172.8
1337126446,172.4
1337126447,173.2
1337126448,172
1337126449,171.3
1337126450,171.6
1337126451,173
1337126452,171.2
1337126453,177.9
1337126454,172.9
1337126455,171.4
1337126456,170.2
1337126457,169.9
1337126458,169.9
1337126459,169.2
1337126460,170
1337126461,171.8
1337126462,170.1
1337126463,177.6
1337126464,170.1
1337126465,171
1337126466,170.1
1337126467,169.9
1337126468,169.9
1337126469,169.9
1337126470,170.4
1337126471,171.5
1337126472,170
1337126473,176.4
1337126474,169.7
1337126475,169.4
1337126476,168.7
1337126477,169.1
1337126478,169.6
1337126479,168.3
1337126480,168.6
1337126481,169.7
1337126482,168.6
1337126483,174.8
1337126484,168.2
1337126485,168.8
1337126486,168.5
1337126487,168.3
1337126488,169.5
1337126489,168.5
1337126490,168.7
1337126491,170.2
1337126492,169
1337126493,175
1337126494,169.5
1337126495,169.1
1337126496,168.9
1337126497,168.6
1337126498,169.5
1337126499,168.8
1337126500,169.2
1337126501,170.2
1337126502,168.6
1337126503,172.8
1337126504,170.8
1337126505,168.2
1337126506,168.5
1337126507,168.2
1337126508,168.8
1337126509,168.5
1337126510,168.4
1337126511,169.3
1337126512,168
1337126513,170.9
1337126514,172
1337126515,168.9
1337126516,168.9
1337126517,168.4
1337126518,168.9
1337126519,168.7
1337126520,169.4
1337126521,171.3
1337126522,171
1337126523,172
1337126524,175.6
1337126525,170.3
1337126526,171
1337126527,170
1337126528,169.8
1337126529,169.9
1337126530,170.6
1337126531,170.8
1337126532,170.3
1337126533,169.6
1337126534,177.2
1337126535,170.5
1337126536,170.2
1337126537,170.1
1337126538,170.2
1337126539,169.1
1337126540,169.8
1337126541,169.4
1337126542,171
1337126543,169.5
1337126544,176.5
1337126545,170
1337126546,169.9
1337126547,171.1
1337126548,169.7
1337126549,169.5
1337126550,169.6
1337126551,169.9
1337126552,171.4
1337126553,170.6
1337126554,176.8
1337126555,170.9
1337126556,170
1337126557,169.9
1337126558,169.7
1337126559,169.3
1337126560,170
1337126561,169.4
1337126562,171
1337126563,169.6
1337126564,176.2
1337126565,170.3
1337126566,169.8
1337126567,169
1337126568,171.5
1337126569,173
1337126570,171.1
1337126571,170.5
1337126572,172.4
1337126573,170.6
1337126574,177.4
1337126575,171.1
1337126576,170.3
1337126577,170.3
1337126578,171.7
1337126579,170.5
1337126580,170.8
1337126581,170.8
1337126582,172.3
1337126583,171.8
1337126584,178.1
1337126585,173.9
1337126586,171.8
1337126587,171.4
1337126588,172.8
1337126589,171.4
1337126590,171.5
1337126591,170.9
1337126592,172.2
1337126593,170.8
1337126594,177.7
1337126595,171.2
1337126596,171.2
1337126597,171
1337126598,171.4
1337126599,171
1337126600,170.4
1337126601,169.8
1337126602,170.9
1337126603,169.6
1337126604,175.9
1337126605,170.8
1337126606,171
1337126607,169.4
1337126608,169.9
1337126609,170.2
1337126610,169.9
1337126611,169.4
1337126612,171.2
1337126613,170.5
1337126614,174.5
1337126615,172.5
1337126616,170.3
1337126617,170.6
1337126618,170.2
1337126619,170.2
1337126620,169.9
1337126621,169.7
1337126622,171
1337126623,169.8
1337126624,172.9
1337126625,173.7
1337126626,170.1
1337126627,169.9
1337126628,170.1
1337126629,169.7
1337126630,171
1337126631,169.8
1337126632,170.9
1337126633,170.1
1337126634,171.4
1337126635,175.6
1337126636,170
1337126637,169.8
1337126638,169.6
1337126639,169.7
1337126640,171.3
1337126641,170
1337126642,171.5
1337126643,171.2
1337126644,170.5
1337126645,176.7
1337126646,170
1337126647,170.3
1337126648,170.9
1337126649,169.5
1337126650,170.3
1337126651,169.5
1337126652,170
1337126653,171.2
1337126654,169.6
1337126655,176.3
1337126656,169.7
1337126657,169.8
1337126658,170.8
1337126659,169.5
1337126660,169.5
1337126661,169.5
1337126662,169.7
1337126663,171
1337126664,169.5
1337126665,177
1337126666,170.9
1337126667,169.5
1337126668,169.8
1337126669,169.5
1337126670,169.6
1337126671,170.4
1337126672,169.3
1337126673,170.6
1337126674,170.7
1337126675,177.1
1337126676,169.9
1337126677,170
1337126678,170.2
1337126679,170.8
1337126680,170.2
1337126681,169.6
1337126682,169.6
1337126683,171
1337126684,169.6
1337126685,176.3
1337126686,169.7
1337126687,169.3
1337126688,169.6
1337126689,170.5
1337126690,169.9
1337126691,169.7
1337126692,169.5
1337126693,171
1337126694,169.6
1337126695,177.1
1337126696,169.8
1337126697,169.4
1337126698,168.8
1337126699,169.9
1337126700,169.5
