1339286400,452.4
1339286401,453
1339286402,453.7
1339286403,453.8
1339286404,453.3
1339286405,454.1
1339286406,453.2
1339286407,453.1
1339286408,453.3
1339286409,454.4
1339286410,454.5
1339286411,454.5
1339286412,454.1
1339286413,455.1
1339286414,453.9
1339286415,453.6
1339286416,453.8
1339286417,454.1
1339286418,453.5
1339286419,453.4
1339286420,453.7
1339286421,454
1339286422,453.8
1339286423,453.9
1339286424,454
1339286425,453.3
1339286426,454.3
1339286427,454.9
1339286428,454.7
1339286429,454.8
1339286430,455.4
1339286431,455.6
1339286432,456.2
1339286433,455.7
1339286434,456.2
1339286435,458.3
1339286436,456.4
1339286437,456.3
1339286438,456.6
1339286439,456.3
1339286440,456.5
1339286441,457
1339286442,456.9
1339286443,456.8
1339286444,456.4
1339286445,456.1
1339286446,456.8
1339286447,456.8
1339286448,457
1339286449,456.9
1339286450,456.3
1339286451,460.1
1339286452,457.3
1339286453,457.3
1339286454,457.3
1339286455,457
1339286456,457.5
1339286457,457.5
1339286458,457.6
1339286459,457.9
1339286460,458
1339286461,457.2
1339286462,458
1339286463,457.3
1339286464,457.1
1339286465,458.1
1339286466,457.4
1339286467,456.4
1339286468,456.4
1339286469,456.8
1339286470,457.1
1339286471,456.7
1339286472,455.8
1339286473,456
1339286474,455.3
1339286475,455.1
1339286476,455.2
1339286477,454.9
1339286478,455
1339286479,454.8
1339286480,455.2
1339286481,454.7
1339286482,454.6
1339286483,454.1
1339286484,454.1
1339286485,453.6
1339286486,454.2
1339286487,453.6
1339286488,454
1339286489,454
1339286490,453.3
1339286491,454.1
1339286492,453.2
1339286493,453.4
1339286494,453
1339286495,454.1
1339286496,452.3
1339286497,452.7
1339286498,452.3
1339286499,452.4
1339286500,452.2
1339286501,452.2
1339286502,452.1
1339286503,451.6
1339286504,451.9
1339286505,454.3
1339286506,452.7
1339286507,452.2
1339286508,451.8
1339286509,452.3
1339286510,452.2
1339286511,452.1
1339286512,451.8
1339286513,451.9
1339286514,452.2
1339286515,452
1339286516,452
1339286517,452.1
1339286518,452.5
1339286519,452.5
1339286520,452.9
1339286521,452.5
1339286522,453
1339286523,453.4
1339286524,453.5
1339286525,454.4
1339286526,453.9
1339286527,453.6
1339286528,453
1339286529,453.5
1339286530,453.4
1339286531,453.9
1339286532,454.1
1339286533,454.3
1339286534,454.3
1339286535,454
1339286536,454.1
1339286537,454.4
1339286538,454.6
1339286539,454.5
1339286540,454.7
1339286541,453.9
1339286542,454.5
1339286543,453.9
1339286544,454.5
1339286545,455.6
1339286546,455.1
1339286547,455.3
1339286548,455.3
1339286549,455.5
1339286550,455.4
1339286551,456.3
1339286552,455.5
1339286553,455.5
1339286554,455.2
1339286555,455.7
1339286556,457.1
1339286557,455.4
1339286558,455.7
1339286559,455.7
1339286560,455.8
1339286561,455
1339286562,455.1
1339286563,455.6
1339286564,455.4
1339286565,455.7
1339286566,455.5
1339286567,455.6
1339286568,455.3
1339286569,455.5
1339286570,455.4
1339286571,454.6
1339286572,454.5
1339286573,454.6
1339286574,454.8
1339286575,454
1339286576,454.5
1339286577,454.9
1339286578,454.5
1339286579,454.5
1339286580,454.9
1339286581,454.9
1339286582,454.7
1339286583,454.8
1339286584,454.6
1339286585,454.8
1339286586,455.2
1339286587,457.4
