1335657600,180.3
1335657601,177.6
1335657602,177.6
1335657603,178.9
1335657604,178.9
1335657605,191.4
1335657606,193.5
1335657607,206
1335657608,202.7
1335657609,187.8
1335657610,190.7
1335657611,188.2
1335657612,178.7
1335657613,190.5
1335657614,191.4
1335657615,190.8
1335657616,196.3
1335657617,200.8
1335657618,201.3
1335657619,188.2
1335657620,192.7
1335657621,181.6
1335657622,179.9
1335657623,179.1
1335657624,181
1335657625,180.7
1335657626,179
1335657627,179.7
1335657628,177.9
1335657629,179.2
1335657630,179.2
1335657631,179
1335657632,177.4
1335657633,177.3
1335657634,177.1
1335657635,177.9
1335657636,177.7
1335657637,178.9
1335657638,177.6
1335657639,180.6
1335657640,177.6
1335657641,178.4
1335657642,177.9
1335657643,178.6
1335657644,178.2
1335657645,177.7
1335657646,177.6
1335657647,178.1
1335657648,177.1
1335657649,180.2
1335657650,176.9
1335657651,176.9
1335657652,178.1
1335657653,178.4
1335657654,177.7
1335657655,177.4
1335657656,177.8
1335657657,179
1335657658,177
1335657659,180.8
1335657660,180.9
1335657661,180.1
1335657662,178.3
1335657663,177.7
1335657664,177.5
1335657665,177.7
1335657666,178.6
1335657667,178.9
1335657668,177.3
1335657669,180.9
1335657670,177.8
1335657671,177.7
1335657672,178.6
1335657673,177.7
1335657674,179
1335657675,179.1
1335657676,178.1
1335657677,178.4
1335657678,177.4
1335657679,180.5
1335657680,177.7
1335657681,177.9
1335657682,177.5
1335657683,177.6
1335657684,177.6
1335657685,177.5
1335657686,177.9
1335657687,178.9
1335657688,176.9
1335657689,180.8
1335657690,177.8
1335657691,177.2
1335657692,177.7
1335657693,177.5
1335657694,177.1
1335657695,177.6
1335657696,177.3
1335657697,178.1
1335657698,177.4
1335657699,180.6
1335657700,177.2
1335657701,177.1
1335657702,177.1
1335657703,177.5
1335657704,177
1335657705,176.9
1335657706,178.2
1335657707,177.1
1335657708,177.1
1335657709,180.4
1335657710,177.6
1335657711,177
1335657712,176.8
1335657713,177.6
1335657714,177.6
1335657715,178.2
1335657716,178.1
1335657717,178
1335657718,178.4
1335657719,178.5
1335657720,176.9
1335657721,177.8
1335657722,177.8
1335657723,787.5
1335657724,316.5
1335657725,317.3
1335657726,319.6
1335657727,320.4
1335657728,329.5
1335657729,325.6
1335657730,324.1
1335657731,329.1
1335657732,328.5
1335657733,328
1335657734,328.2
1335657735,327.7
1335657736,329.7
1335657737,328.9
1335657738,332.9
1335657739,331.8
1335657740,331.9
1335657741,330
1335657742,328.9
1335657743,330
1335657744,330.1
1335657745,330.2
1335657746,330.4
1335657747,328.6
1335657748,331
1335657749,328.5
1335657750,328.3
1335657751,328
1335657752,327.8
1335657753,325.7
1335657754,326.5
1335657755,326.4
1335657756,327
1335657757,325
1335657758,328
1335657759,324
1335657760,324.3
1335657761,324
1335657762,324.2
1335657763,323.1
1335657764,323.4
1335657765,323.4
1335657766,323
1335657767,321.5
1335657768,325
1335657769,320.9
1335657770,320.5
1335657771,320.4
1335657772,320.2
1335657773,320
1335657774,318.9
1335657775,319.1
1335657776,320.7
1335657777,319.4
1335657778,321.4
1335657779,317
1335657780,317.5
1335657781,316.6
1335657782,316.2
1335657783,315.6
1335657784,315.2
1335657785,314.8
1335657786,314.4
1335657787,313.3
