master:wall,1335864909,1
master:wall,1335865566,0
livingroom:wall,1335866537,1
livingroom:wall,1335867241,0
livingroom:wall,1335905233,1
livingroom:wall,1335906361,0
master:wall,1335911508,1
master:wall,1335912236,0
master:wall,1335915108,1
master:wall,1335916044,0
master:wall,1335918426,1
master:wall,1335918990,0
master:wall,1335925682,1
master:wall,1335926258,0
master:wall,1335933114,1
master:wall,1335933720,0
master:wall,1335940422,1
master:wall,1335940841,0
master:wall,1335947869,1
master:wall,1335948497,0
