1337990400,66.3,93,64.2,30.096,0,1,202,0.000,0.000,3.410,3.410,66.3
1337990460,66.3,93,64.2,30.095,1,3,225,0.000,0.000,3.410,3.410,66.3
1337990520,66.3,93,64.2,30.093,1,2,225,0.000,0.000,3.410,3.410,66.3
1337990580,66.3,93,64.2,30.094,1,3,225,0.000,0.000,3.410,3.410,66.3
1337990640,66.3,93,64.2,30.094,0,3,225,0.000,0.000,3.410,3.410,66.3
1337990700,66.4,93,64.3,30.096,2,3,225,0.000,0.000,3.410,3.410,66.4
1337990760,66.4,93,64.3,30.094,1,2,225,0.000,0.000,3.410,3.410,66.4
1337990820,66.4,93,64.3,30.095,1,3,225,0.000,0.000,3.410,3.410,66.4
1337990880,66.4,93,64.3,30.094,1,2,225,0.000,0.000,3.410,3.410,66.4
1337990940,66.5,93,64.4,30.095,0,0,225,0.000,0.000,3.410,3.410,66.5
1337991000,66.5,93,64.4,30.094,0,0,225,0.000,0.000,3.410,3.410,66.5
1337991060,66.5,93,64.4,30.095,1,2,225,0.000,0.000,3.410,3.410,66.5
1337991120,66.5,93,64.4,30.095,0,1,225,0.000,0.000,3.410,3.410,66.5
1337991180,66.5,93,64.4,30.095,1,2,225,0.000,0.000,3.410,3.410,66.5
1337991240,66.6,93,64.5,30.095,1,2,225,0.000,0.000,3.410,3.410,66.6
1337991300,66.6,93,64.5,30.095,0,1,225,0.000,0.000,3.410,3.410,66.6
1337991360,66.6,93,64.5,30.095,1,3,225,0.000,0.000,3.410,3.410,66.6
1337991420,66.6,93,64.5,30.095,0,1,225,0.000,0.000,3.410,3.410,66.6
1337991480,66.7,93,64.6,30.095,2,3,225,0.000,0.000,3.410,3.410,66.7
1337991540,66.7,93,64.6,30.095,0,1,225,0.000,0.000,3.410,3.410,66.7
1337991600,66.7,93,64.6,30.095,0,0,225,0.000,0.000,3.410,3.410,66.7
1337991660,66.7,93,64.6,30.095,0,0,225,0.000,0.000,3.410,3.410,66.7
1337991720,66.7,93,64.6,30.094,2,3,225,0.000,0.000,3.410,3.410,66.7
1337991780,66.7,92,64.3,30.093,1,3,202,0.000,0.000,3.410,3.410,66.7
1337991840,66.7,92,64.3,30.092,1,2,202,0.000,0.000,3.410,3.410,66.7
1337991900,66.7,92,64.3,30.090,0,1,202,0.000,0.000,3.410,3.410,66.7
