1340150400,67.8,91,65.1,30.025,0,1,202,0.000,0.000,2.620,2.620,67.8
1340150460,67.9,91,65.2,30.025,0,0,202,0.000,0.000,2.620,2.620,67.9
1340150520,67.9,91,65.2,30.025,1,3,248,0.000,0.000,2.620,2.620,67.9
1340150580,67.9,91,65.2,30.025,0,0,0,0.000,0.000,2.620,2.620,67.9
1340150640,67.9,91,65.2,30.023,0,0,0,0.000,0.000,2.620,2.620,67.9
1340150700,67.9,91,65.2,30.022,1,2,248,0.000,0.000,2.620,2.620,67.9
1340150760,67.9,91,65.2,30.024,0,2,248,0.000,0.000,2.620,2.620,67.9
1340150820,67.9,91,65.2,30.022,1,2,248,0.000,0.000,2.620,2.620,67.9
1340150880,67.9,91,65.2,30.023,1,2,248,0.000,0.000,2.620,2.620,67.9
1340150940,67.8,91,65.1,30.022,1,2,248,0.000,0.000,2.620,2.620,67.8
1340151000,67.8,91,65.1,30.022,0,1,248,0.000,0.000,2.620,2.620,67.8
1340151060,67.8,91,65.1,30.020,1,3,248,0.000,0.000,2.620,2.620,67.8
1340151120,67.7,91,65.0,30.024,1,3,270,0.000,0.000,2.620,2.620,67.7
1340151180,67.7,91,65.0,30.023,2,3,202,0.000,0.000,2.620,2.620,67.7
1340151240,67.7,91,65.0,30.022,2,3,270,0.000,0.000,2.620,2.620,67.7
1340151300,67.6,91,64.9,30.023,0,1,270,0.000,0.000,2.620,2.620,67.6
1340151360,67.6,91,64.9,30.023,1,3,248,0.000,0.000,2.620,2.620,67.6
1340151420,67.6,91,64.9,30.021,1,2,248,0.000,0.000,2.620,2.620,67.6
1340151480,67.5,91,64.8,30.021,0,1,248,0.000,0.000,2.620,2.620,67.5
1340151540,67.5,91,64.8,30.024,0,2,248,0.000,0.000,2.620,2.620,67.5
1340151600,67.4,91,64.7,30.022,0,1,248,0.000,0.000,2.620,2.620,67.4
1340151660,67.4,91,64.7,30.021,0,1,248,0.000,0.000,2.620,2.620,67.4
1340151720,67.4,91,64.7,30.023,0,1,248,0.000,0.000,2.620,2.620,67.4
1340151780,67.3,91,64.6,30.022,0,0,248,0.000,0.000,2.620,2.620,67.3
1340151840,67.3,91,64.6,30.022,0,0,248,0.000,0.000,2.620,2.620,67.3
1340151900,67.3,91,64.6,30.022,0,0,248,0.000,0.000,2.620,2.620,67.3
1340151960,67.2,91,64.5,30.023,0,0,248,0.000,0.000,2.620,2.620,67.2
1340152020,67.2,92,64.8,30.023,0,0,248,0.000,0.000,2.620,2.620,67.2
1340152080,67.2,92,64.8,30.023,0,1,248,0.000,0.000,2.620,2.620,67.2
1340152140,67.2,92,64.8,30.022,0,0,248,0.000,0.000,2.620,2.620,67.2
1340152200,67.2,92,64.8,30.023,0,0,248,0.000,0.000,2.620,2.620,67.2
1340152260,67.2,92,64.8,30.024,0,1,248,0.000,0.000,2.620,2.620,67.2
1340152320,67.1,92,64.7,30.023,0,0,248,0.000,0.000,2.620,2.620,67.1
1340152380,67.1,92,64.7,30.022,0,0,248,0.000,0.000,2.620,2.620,67.1
1340152440,67.1,92,64.7,30.024,0,0,248,0.000,0.000,2.620,2.620,67.1
1340152500,67.1,92,64.7,30.022,0,0,248,0.000,0.000,2.620,2.620,67.1
1340152560,67.1,92,64.7,30.024,0,0,248,0.000,0.000,2.620,2.620,67.1
1340152620,67.1,92,64.7,30.022,0,0,248,0.000,0.000,2.620,2.620,67.1
1340152680,67.1,92,64.7,30.024,0,1,248,0.000,0.000,2.620,2.620,67.1
1340152740,67.1,92,64.7,30.022,0,1,248,0.000,0.000,2.620,2.620,67.1
1340152800,67.1,92,64.7,30.023,0,1,248,0.000,0.000,2.620,2.620,67.1
1340152860,67.1,92,64.7,30.022,1,2,248,0.000,0.000,2.620,2.620,67.1
1340152920,67.1,92,64.7,30.021,0,0,248,0.000,0.000,2.620,2.620,67.1
1340152980,67.1,92,64.7,30.024,0,1,248,0.000,0.000,2.620,2.620,67.1
1340153040,67.1,92,64.7,30.022,1,2,248,0.000,0.000,2.620,2.620,67.1
1340153100,67.1,92,64.7,30.023,1,2,248,0.000,0.000,2.620,2.620,67.1
1340153160,67.1,92,64.7,30.023,1,2,248,0.000,0.000,2.620,2.620,67.1
1340153220,67.1,92,64.7,30.023,1,1,248,0.000,0.000,2.620,2.620,67.1
1340153280,67.2,93,65.1,30.024,0,1,248,0.000,0.000,2.620,2.620,67.2
1340153340,67.2,93,65.1,30.025,0,1,248,0.000,0.000,2.620,2.620,67.2
1340153400,67.2,93,65.1,30.024,2,2,248,0.000,0.000,2.620,2.620,67.2
1340153460,67.2,93,65.1,30.025,2,2,248,0.000,0.000,2.620,2.620,67.2
1340153520,67.2,93,65.1,30.025,0,1,248,0.000,0.000,2.620,2.620,67.2
1340153580,67.3,93,65.2,30.025,0,1,248,0.000,0.000,2.620,2.620,67.3
1340153640,67.3,93,65.2,30.025,2,3,45,0.000,0.000,2.620,2.620,67.3
1340153700,67.4,93,65.3,30.023,0,1,45,0.000,0.000,2.620,2.620,67.4
1340153760,67.4,93,65.3,30.023,0,0,45,0.000,0.000,2.620,2.620,67.4
1340153820,67.5,93,65.4,30.021,0,0,45,0.000,0.000,2.620,2.620,67.5
1340153880,67.5,93,65.4,30.020,0,0,45,0.000,0.000,2.620,2.620,67.5
1340153940,67.5,93,65.4,30.021,0,0,45,0.000,0.000,2.620,2.620,67.5
1340154000,67.5,92,65.1,30.020,1,3,45,0.000,0.000,2.620,2.620,67.5
1340154120,67.5,92,65.1,30.023,0,2,45,0.000,0.000,2.620,2.620,67.5
1340154180,67.6,92,65.2,30.020,0,1,45,0.000,0.000,2.620,2.620,67.6
1340154240,67.6,92,65.2,30.020,1,2,45,0.000,0.000,2.620,2.620,67.6
1340154300,67.6,92,65.2,30.019,2,2,45,0.000,0.000,2.620,2.620,67.6
1340154360,67.6,92,65.2,30.018,0,1,45,0.000,0.000,2.620,2.620,67.6
1340154420,67.7,92,65.3,30.019,0,0,45,0.000,0.000,2.620,2.620,67.7
1340154480,67.7,92,65.3,30.018,1,3,45,0.000,0.000,2.620,2.620,67.7
1340154540,67.8,92,65.4,30.021,2,3,45,0.000,0.000,2.620,2.620,67.8
1340154600,67.8,92,65.4,30.020,1,2,45,0.000,0.000,2.620,2.620,67.8
1340154660,67.8,92,65.4,30.021,1,2,45,0.000,0.000,2.620,2.620,67.8
1340154720,67.9,92,65.5,30.022,2,3,68,0.000,0.000,2.620,2.620,67.9
1340154780,67.9,92,65.5,30.020,0,0,68,0.000,0.000,2.620,2.620,67.9
1340154840,67.9,92,65.5,30.020,1,2,68,0.000,0.000,2.620,2.620,67.9
1340154900,67.9,92,65.5,30.022,2,2,68,0.000,0.000,2.620,2.620,67.9
1340154960,67.9,92,65.5,30.023,0,1,68,0.000,0.000,2.620,2.620,67.9
1340155020,67.9,92,65.5,30.024,0,0,68,0.000,0.000,2.620,2.620,67.9
1340155080,67.9,92,65.5,30.024,0,1,68,0.000,0.000,2.620,2.620,67.9
1340155140,67.9,92,65.5,30.023,0,1,68,0.000,0.000,2.620,2.620,67.9
1340155200,67.9,92,65.5,30.024,1,3,90,0.000,0.000,2.620,2.620,67.9
1340155260,68.0,92,65.6,30.024,0,0,90,0.000,0.000,2.620,2.620,68.0
1340155320,68.0,92,65.6,30.024,0,0,90,0.000,0.000,2.620,2.620,68.0
1340155380,68.0,92,65.6,30.024,0,0,90,0.000,0.000,2.620,2.620,68.0
1340155440,68.0,91,65.3,30.025,0,0,90,0.000,0.000,2.620,2.620,68.0
1340155500,68.0,91,65.3,30.023,0,0,90,0.000,0.000,2.620,2.620,68.0
1340155560,67.9,91,65.2,30.023,0,0,90,0.000,0.000,2.620,2.620,67.9
1340155620,68.0,91,65.3,30.023,0,0,90,0.000,0.000,2.620,2.620,68.0
1340155680,67.9,91,65.2,30.023,0,0,90,0.000,0.000,2.620,2.620,67.9
1340155740,67.9,91,65.2,30.023,0,0,90,0.000,0.000,2.620,2.620,67.9
1340155800,67.9,91,65.2,30.024,0,0,90,0.000,0.000,2.620,2.620,67.9
1340155860,67.9,91,65.2,30.026,1,2,68,0.000,0.000,2.620,2.620,67.9
1340155920,67.9,91,65.2,30.024,1,2,68,0.000,0.000,2.620,2.620,67.9
1340155980,67.9,91,65.2,30.025,0,1,68,0.000,0.000,2.620,2.620,67.9
1340156040,68.0,91,65.3,30.024,0,0,68,0.000,0.000,2.620,2.620,68.0
1340156100,68.0,91,65.3,30.027,0,0,68,0.000,0.000,2.620,2.620,68.0
1340156160,68.0,91,65.3,30.024,0,1,68,0.000,0.000,2.620,2.620,68.0
1340156220,68.0,91,65.3,30.026,0,0,68,0.000,0.000,2.620,2.620,68.0
1340156280,68.0,91,65.3,30.026,0,0,68,0.000,0.000,2.620,2.620,68.0
1340156340,68.0,91,65.3,30.024,1,2,68,0.000,0.000,2.620,2.620,68.0
1340156400,68.0,91,65.3,30.026,1,3,68,0.000,0.000,2.620,2.620,68.0
1340156460,68.0,91,65.3,30.025,0,0,68,0.000,0.000,2.620,2.620,68.0
1340156520,68.0,91,65.3,30.027,0,0,68,0.000,0.000,2.620,2.620,68.0
1340156580,68.0,91,65.3,30.025,0,1,68,0.000,0.000,2.620,2.620,68.0
1340156640,68.0,91,65.3,30.025,0,1,68,0.000,0.000,2.620,2.620,68.0
1340156700,68.0,91,65.3,30.025,1,2,68,0.000,0.000,2.620,2.620,68.0
1340156760,68.0,91,65.3,30.024,1,3,68,0.000,0.000,2.620,2.620,68.0
1340156820,68.0,91,65.3,30.025,0,1,68,0.000,0.000,2.620,2.620,68.0
1340156880,68.0,91,65.3,30.025,2,3,68,0.000,0.000,2.620,2.620,68.0
1340156940,68.0,91,65.3,30.025,0,1,68,0.000,0.000,2.620,2.620,68.0
1340157000,68.0,91,65.3,30.026,0,1,68,0.000,0.000,2.620,2.620,68.0
1340157060,68.0,91,65.3,30.024,1,2,68,0.000,0.000,2.620,2.620,68.0
1340157120,68.0,91,65.3,30.025,1,2,68,0.000,0.000,2.620,2.620,68.0
1340157180,67.9,91,65.2,30.026,2,3,68,0.000,0.000,2.620,2.620,67.9
1340157240,67.9,91,65.2,30.026,2,3,68,0.000,0.000,2.620,2.620,67.9
1340157300,67.9,91,65.2,30.025,2,2,68,0.000,0.000,2.620,2.620,67.9
1340157360,67.8,91,65.1,30.026,2,3,68,0.000,0.000,2.620,2.620,67.8
1340157420,67.8,92,65.4,30.024,2,3,68,0.000,0.000,2.620,2.620,67.8
1340157480,67.8,92,65.4,30.025,2,3,68,0.000,0.000,2.620,2.620,67.8
1340157540,67.8,92,65.4,30.026,3,3,68,0.000,0.000,2.620,2.620,67.8
1340157600,67.8,92,65.4,30.025,2,3,68,0.000,0.000,2.620,2.620,67.8
1340157660,67.8,92,65.4,30.026,3,3,68,0.000,0.000,2.620,2.620,67.8
1340157720,67.8,92,65.4,30.025,2,3,68,0.000,0.000,2.620,2.620,67.8
1340157780,67.9,92,65.5,30.025,2,3,68,0.000,0.000,2.620,2.620,67.9
1340157840,67.9,92,65.5,30.025,3,3,68,0.000,0.000,2.620,2.620,67.9
1340157900,67.9,92,65.5,30.024,1,2,68,0.000,0.000,2.620,2.620,67.9
1340157960,67.9,92,65.5,30.024,1,2,68,0.000,0.000,2.620,2.620,67.9
1340158020,67.9,92,65.5,30.023,1,2,68,0.000,0.000,2.620,2.620,67.9
1340158080,67.9,92,65.5,30.023,2,2,68,0.000,0.000,2.620,2.620,67.9
1340158140,67.9,92,65.5,30.025,2,3,68,0.000,0.000,2.620,2.620,67.9
1340158200,67.9,92,65.5,30.024,2,2,68,0.000,0.000,2.620,2.620,67.9
